image_path,ph,N,P,K,rainfall,temp,lat,lon,crop_label
eurosat/2750/AnnualCrop/AnnualCrop_870.jpg,6.0,88,12,15,575,18.4,20.62,95.17,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_871.jpg,7.0,149,45,36,1164,29.7,26.94,95.64,Maize
eurosat/2750/AnnualCrop/AnnualCrop_872.jpg,6.8,130,15,24,942,27.1,26.28,71.87,Maize
eurosat/2750/AnnualCrop/AnnualCrop_873.jpg,6.2,56,20,27,2914,34.7,23.04,78.75,Rice
eurosat/2750/AnnualCrop/AnnualCrop_874.jpg,6.7,75,40,32,670,18.8,10.76,80.24,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_875.jpg,6.2,137,25,48,923,22.6,15.78,78.27,Maize
eurosat/2750/AnnualCrop/AnnualCrop_876.jpg,6.4,65,16,47,2831,30.6,24.48,85.92,Rice
eurosat/2750/AnnualCrop/AnnualCrop_877.jpg,7.2,92,33,24,522,17.8,17.95,70.15,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_878.jpg,7.3,87,32,10,636,23.0,31.85,79.71,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_879.jpg,6.6,50,13,46,427,19.8,25.63,72.61,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_88.jpg,7.1,61,20,50,882,19.4,11.56,78.92,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_880.jpg,6.0,68,46,12,1517,34.8,31.26,69.69,Rice
eurosat/2750/AnnualCrop/AnnualCrop_881.jpg,5.5,62,21,37,1998,28.8,25.2,92.37,Rice
eurosat/2750/AnnualCrop/AnnualCrop_882.jpg,6.4,124,17,36,669,23.6,26.95,81.75,Maize
eurosat/2750/AnnualCrop/AnnualCrop_883.jpg,5.9,122,16,33,640,24.2,19.3,89.93,Maize
eurosat/2750/AnnualCrop/AnnualCrop_884.jpg,6.8,86,11,28,760,21.0,15.46,86.78,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_885.jpg,6.2,73,23,11,2436,34.3,17.8,80.39,Rice
eurosat/2750/AnnualCrop/AnnualCrop_886.jpg,6.5,96,46,25,943,17.5,34.17,87.12,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_887.jpg,7.4,64,27,35,918,16.0,23.19,94.8,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_888.jpg,5.5,134,27,41,612,20.3,34.4,96.87,Maize
eurosat/2750/AnnualCrop/AnnualCrop_889.jpg,7.0,129,27,35,654,29.5,24.28,96.56,Maize
eurosat/2750/AnnualCrop/AnnualCrop_89.jpg,6.2,46,49,38,1820,30.7,25.12,94.07,Rice
eurosat/2750/AnnualCrop/AnnualCrop_890.jpg,6.7,63,25,49,869,20.2,31.51,94.41,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_891.jpg,6.5,88,38,21,663,17.1,13.42,80.55,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_892.jpg,6.3,95,42,19,602,24.1,25.44,95.19,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_893.jpg,6.4,85,29,42,715,22.4,33.47,81.99,Maize
eurosat/2750/AnnualCrop/AnnualCrop_894.jpg,6.6,67,10,31,1988,29.0,11.38,79.08,Rice
eurosat/2750/AnnualCrop/AnnualCrop_895.jpg,6.6,43,36,36,2234,28.6,23.62,70.37,Rice
eurosat/2750/AnnualCrop/AnnualCrop_896.jpg,6.1,86,30,45,853,17.8,12.9,95.88,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_897.jpg,6.1,72,23,49,833,18.1,13.26,85.63,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_898.jpg,6.4,62,19,32,1504,31.7,16.46,80.44,Rice
eurosat/2750/AnnualCrop/AnnualCrop_899.jpg,6.2,55,29,19,2463,28.8,22.55,89.76,Rice
eurosat/2750/AnnualCrop/AnnualCrop_9.jpg,7.0,50,34,45,474,15.8,30.39,68.4,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_90.jpg,6.9,47,26,32,1870,26.6,27.07,93.39,Rice
eurosat/2750/AnnualCrop/AnnualCrop_900.jpg,6.7,79,26,14,647,20.5,22.67,92.12,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_901.jpg,6.1,59,49,39,2988,31.4,33.49,70.24,Rice
eurosat/2750/AnnualCrop/AnnualCrop_902.jpg,6.7,99,29,46,881,21.7,22.82,91.7,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_903.jpg,6.8,56,18,15,419,19.5,15.55,77.16,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_904.jpg,7.2,70,39,49,768,18.4,14.41,68.46,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_905.jpg,6.9,61,43,14,655,16.5,27.01,78.36,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_906.jpg,6.4,66,39,40,1838,30.2,24.88,75.79,Rice
eurosat/2750/AnnualCrop/AnnualCrop_907.jpg,7.4,89,40,39,943,25.6,36.41,68.17,Maize
eurosat/2750/AnnualCrop/AnnualCrop_908.jpg,5.8,81,11,49,1166,21.6,20.77,68.53,Maize
eurosat/2750/AnnualCrop/AnnualCrop_909.jpg,5.9,76,40,25,2616,26.1,29.16,80.12,Rice
eurosat/2750/AnnualCrop/AnnualCrop_91.jpg,6.5,44,43,15,2816,30.4,12.45,75.17,Rice
eurosat/2750/AnnualCrop/AnnualCrop_910.jpg,5.7,137,48,41,1175,24.4,32.08,70.26,Maize
eurosat/2750/AnnualCrop/AnnualCrop_911.jpg,7.0,133,26,44,726,25.7,12.62,78.68,Maize
eurosat/2750/AnnualCrop/AnnualCrop_912.jpg,6.8,61,34,49,1915,34.5,31.37,92.77,Rice
eurosat/2750/AnnualCrop/AnnualCrop_913.jpg,6.5,77,33,36,887,16.2,12.24,73.14,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_914.jpg,6.4,75,42,14,986,19.8,12.85,85.24,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_915.jpg,6.6,76,50,18,2297,31.6,26.56,70.06,Rice
eurosat/2750/AnnualCrop/AnnualCrop_916.jpg,6.3,114,27,32,1145,27.0,11.98,83.14,Maize
eurosat/2750/AnnualCrop/AnnualCrop_917.jpg,5.7,66,38,10,1779,33.4,13.38,79.45,Rice
eurosat/2750/AnnualCrop/AnnualCrop_918.jpg,7.0,74,19,50,1705,27.0,13.37,69.04,Rice
eurosat/2750/AnnualCrop/AnnualCrop_919.jpg,7.4,89,42,48,752,15.2,10.38,79.38,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_92.jpg,7.0,67,48,21,2729,30.5,23.35,87.38,Rice
eurosat/2750/AnnualCrop/AnnualCrop_920.jpg,6.5,62,30,49,2476,26.7,17.31,83.95,Rice
eurosat/2750/AnnualCrop/AnnualCrop_921.jpg,5.9,60,38,39,2886,28.1,11.86,83.88,Rice
eurosat/2750/AnnualCrop/AnnualCrop_922.jpg,5.8,51,34,13,2343,27.8,18.14,72.33,Rice
eurosat/2750/AnnualCrop/AnnualCrop_923.jpg,5.9,136,46,43,774,29.7,22.84,84.16,Maize
eurosat/2750/AnnualCrop/AnnualCrop_924.jpg,7.2,88,13,39,632,24.2,22.79,86.31,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_925.jpg,6.4,86,15,41,699,25.4,36.22,83.68,Maize
eurosat/2750/AnnualCrop/AnnualCrop_926.jpg,6.1,80,43,37,2263,26.8,29.41,75.4,Rice
eurosat/2750/AnnualCrop/AnnualCrop_927.jpg,6.0,96,31,24,657,15.9,16.2,75.47,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_928.jpg,5.9,70,44,32,2071,25.2,30.31,84.81,Rice
eurosat/2750/AnnualCrop/AnnualCrop_929.jpg,6.8,99,41,30,758,15.5,31.08,88.61,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_93.jpg,7.3,57,45,36,903,17.5,25.66,84.87,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_930.jpg,6.2,127,25,36,1121,27.8,36.68,96.17,Maize
eurosat/2750/AnnualCrop/AnnualCrop_931.jpg,6.1,112,47,49,661,21.1,17.43,72.05,Maize
eurosat/2750/AnnualCrop/AnnualCrop_932.jpg,7.3,50,34,32,485,24.4,21.99,71.38,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_933.jpg,6.8,81,20,25,899,21.0,16.7,94.11,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_934.jpg,6.1,49,30,49,2951,26.1,21.78,69.97,Rice
eurosat/2750/AnnualCrop/AnnualCrop_935.jpg,6.5,72,39,30,2546,32.0,24.08,82.12,Rice
eurosat/2750/AnnualCrop/AnnualCrop_936.jpg,5.7,93,32,50,885,27.8,21.84,74.82,Maize
eurosat/2750/AnnualCrop/AnnualCrop_937.jpg,6.6,86,10,23,649,20.3,36.66,86.72,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_938.jpg,5.8,96,41,26,1019,26.9,34.73,79.45,Maize
eurosat/2750/AnnualCrop/AnnualCrop_939.jpg,5.9,136,32,38,666,27.3,17.1,80.73,Maize
eurosat/2750/AnnualCrop/AnnualCrop_94.jpg,6.6,93,21,32,988,19.6,34.71,78.44,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_940.jpg,6.5,143,24,44,1033,23.1,18.61,78.74,Maize
eurosat/2750/AnnualCrop/AnnualCrop_941.jpg,6.0,97,41,26,434,15.9,9.44,93.58,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_942.jpg,7.2,70,20,46,962,16.3,8.59,76.33,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_943.jpg,6.9,90,19,40,1024,22.2,36.82,73.64,Maize
eurosat/2750/AnnualCrop/AnnualCrop_944.jpg,7.0,91,15,15,583,17.7,31.53,87.6,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_945.jpg,5.5,42,20,37,2602,33.7,26.27,87.92,Rice
eurosat/2750/AnnualCrop/AnnualCrop_946.jpg,6.9,57,29,18,467,18.3,34.6,75.1,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_947.jpg,5.8,87,42,13,1003,20.5,14.59,83.22,Maize
eurosat/2750/AnnualCrop/AnnualCrop_948.jpg,6.4,129,32,40,756,23.8,36.34,80.38,Maize
eurosat/2750/AnnualCrop/AnnualCrop_949.jpg,6.6,99,11,31,1116,24.4,10.53,82.14,Maize
eurosat/2750/AnnualCrop/AnnualCrop_95.jpg,5.5,114,13,50,1000,21.8,25.71,85.52,Maize
eurosat/2750/AnnualCrop/AnnualCrop_950.jpg,6.1,100,30,42,770,27.3,18.8,88.32,Maize
eurosat/2750/AnnualCrop/AnnualCrop_951.jpg,5.6,97,35,18,803,20.6,9.34,95.66,Maize
eurosat/2750/AnnualCrop/AnnualCrop_952.jpg,6.7,64,29,12,501,15.5,32.93,81.03,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_953.jpg,7.0,73,27,20,777,20.6,28.85,88.97,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_954.jpg,5.8,52,33,41,2486,32.5,23.18,96.58,Rice
eurosat/2750/AnnualCrop/AnnualCrop_955.jpg,6.5,54,28,46,2799,25.7,29.62,90.06,Rice
eurosat/2750/AnnualCrop/AnnualCrop_956.jpg,6.6,91,46,22,917,24.5,26.42,89.07,Maize
eurosat/2750/AnnualCrop/AnnualCrop_957.jpg,7.3,64,30,39,771,22.5,16.55,93.22,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_958.jpg,6.2,72,32,10,407,20.9,34.04,96.63,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_959.jpg,7.0,143,44,15,1106,29.9,24.98,78.17,Maize
eurosat/2750/AnnualCrop/AnnualCrop_96.jpg,6.5,69,37,26,2701,34.2,26.28,69.85,Rice
eurosat/2750/AnnualCrop/AnnualCrop_960.jpg,6.7,75,26,19,1822,29.2,36.97,82.5,Rice
eurosat/2750/AnnualCrop/AnnualCrop_961.jpg,7.3,71,12,31,687,16.7,29.57,78.8,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_962.jpg,7.3,132,26,12,1007,25.5,32.77,95.26,Maize
eurosat/2750/AnnualCrop/AnnualCrop_963.jpg,6.0,66,46,49,1942,25.8,19.33,90.57,Rice
eurosat/2750/AnnualCrop/AnnualCrop_964.jpg,5.6,141,10,41,911,29.1,35.95,82.69,Maize
eurosat/2750/AnnualCrop/AnnualCrop_965.jpg,6.3,62,13,23,1829,26.8,15.7,85.44,Rice
eurosat/2750/AnnualCrop/AnnualCrop_966.jpg,6.5,53,13,21,2409,25.4,25.56,92.26,Rice
eurosat/2750/AnnualCrop/AnnualCrop_967.jpg,6.0,70,42,36,559,15.8,8.69,91.09,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_968.jpg,6.3,42,42,42,2279,32.9,36.39,87.99,Rice
eurosat/2750/AnnualCrop/AnnualCrop_969.jpg,5.8,41,32,42,2549,34.8,21.99,81.67,Rice
eurosat/2750/AnnualCrop/AnnualCrop_97.jpg,7.4,64,23,33,813,21.7,18.54,76.35,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_970.jpg,7.0,134,31,26,839,20.3,26.67,78.92,Maize
eurosat/2750/AnnualCrop/AnnualCrop_971.jpg,5.9,74,15,46,2049,31.4,23.44,95.61,Rice
eurosat/2750/AnnualCrop/AnnualCrop_972.jpg,6.4,68,17,49,1989,32.0,15.07,68.41,Rice
eurosat/2750/AnnualCrop/AnnualCrop_973.jpg,7.5,92,33,50,1068,23.8,36.93,80.44,Maize
eurosat/2750/AnnualCrop/AnnualCrop_974.jpg,6.9,121,33,18,760,25.1,20.02,84.26,Maize
eurosat/2750/AnnualCrop/AnnualCrop_975.jpg,6.8,45,41,34,1741,25.8,13.98,77.33,Rice
eurosat/2750/AnnualCrop/AnnualCrop_976.jpg,5.6,80,48,23,2795,33.4,11.12,75.77,Rice
eurosat/2750/AnnualCrop/AnnualCrop_977.jpg,5.9,108,48,17,1082,21.6,26.77,86.13,Maize
eurosat/2750/AnnualCrop/AnnualCrop_978.jpg,6.5,75,30,24,622,21.6,15.57,96.41,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_979.jpg,5.9,74,36,10,2075,32.8,17.71,93.22,Rice
eurosat/2750/AnnualCrop/AnnualCrop_98.jpg,7.3,78,29,17,800,24.3,22.04,94.02,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_980.jpg,5.7,116,23,15,1173,25.3,17.59,84.87,Maize
eurosat/2750/AnnualCrop/AnnualCrop_981.jpg,7.5,85,30,25,849,20.8,30.27,77.84,Maize
eurosat/2750/AnnualCrop/AnnualCrop_982.jpg,6.6,45,28,16,1906,28.9,36.19,69.89,Rice
eurosat/2750/AnnualCrop/AnnualCrop_983.jpg,6.9,80,16,39,416,18.3,8.95,91.48,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_984.jpg,7.2,92,22,48,1089,28.6,30.52,85.54,Maize
eurosat/2750/AnnualCrop/AnnualCrop_985.jpg,6.4,129,40,43,1065,29.1,33.18,84.52,Maize
eurosat/2750/AnnualCrop/AnnualCrop_986.jpg,7.3,59,47,35,819,20.2,32.52,91.39,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_987.jpg,6.3,51,14,44,2254,25.3,19.54,80.88,Rice
eurosat/2750/AnnualCrop/AnnualCrop_988.jpg,6.5,74,43,17,787,24.7,8.78,77.08,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_989.jpg,5.7,67,13,19,2526,29.7,23.61,80.05,Rice
eurosat/2750/AnnualCrop/AnnualCrop_99.jpg,5.9,49,46,41,2962,34.7,19.13,88.32,Rice
eurosat/2750/AnnualCrop/AnnualCrop_990.jpg,6.7,78,15,11,688,20.4,30.05,89.02,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_991.jpg,5.8,60,15,14,1788,33.8,19.49,94.87,Rice
eurosat/2750/AnnualCrop/AnnualCrop_992.jpg,7.0,96,15,32,910,21.7,15.13,70.35,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_993.jpg,5.8,105,30,39,829,23.3,29.79,74.34,Maize
eurosat/2750/AnnualCrop/AnnualCrop_994.jpg,7.0,112,46,47,819,22.1,17.63,78.7,Maize
eurosat/2750/AnnualCrop/AnnualCrop_995.jpg,6.7,76,33,46,956,18.7,22.34,79.61,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_996.jpg,6.8,101,40,28,696,29.1,23.2,69.21,Maize
eurosat/2750/AnnualCrop/AnnualCrop_997.jpg,7.2,54,49,22,495,20.4,13.55,82.72,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_998.jpg,5.8,142,16,39,796,28.8,14.57,74.76,Maize
eurosat/2750/AnnualCrop/AnnualCrop_999.jpg,5.7,92,40,36,692,23.6,28.35,88.8,Maize
eurosat/2750/Forest/Forest_1.jpg,6.0,17,16,20,1459,27.4,20.66,91.56,Forest
eurosat/2750/Forest/Forest_10.jpg,5.9,27,10,32,1331,33.0,23.99,82.51,Forest
eurosat/2750/Forest/Forest_100.jpg,6.3,16,18,20,1517,17.4,11.61,82.21,Forest
eurosat/2750/Forest/Forest_1000.jpg,5.5,19,39,18,1858,34.7,31.71,88.36,Forest
eurosat/2750/Forest/Forest_1001.jpg,6.4,23,15,42,2250,16.9,35.49,71.86,Forest
eurosat/2750/Forest/Forest_1002.jpg,5.4,14,45,13,2248,34.3,33.77,69.78,Forest
eurosat/2750/Forest/Forest_1003.jpg,5.0,18,14,19,1950,24.9,36.59,75.87,Forest
eurosat/2750/Forest/Forest_1004.jpg,5.1,18,50,34,2040,26.2,24.1,79.93,Forest
eurosat/2750/Forest/Forest_1005.jpg,5.5,12,34,44,1203,15.0,27.7,68.23,Forest
eurosat/2750/Forest/Forest_1006.jpg,5.4,11,17,32,2169,33.8,11.21,77.43,Forest
eurosat/2750/Forest/Forest_1007.jpg,5.6,19,25,50,2365,25.7,15.14,86.94,Forest
eurosat/2750/Forest/Forest_1008.jpg,6.4,28,36,12,2049,16.5,31.25,87.13,Forest
eurosat/2750/Forest/Forest_1009.jpg,5.5,25,34,36,2293,21.9,18.35,89.2,Forest
eurosat/2750/Forest/Forest_101.jpg,5.3,30,26,28,1783,34.3,32.02,79.48,Forest
eurosat/2750/Forest/Forest_1010.jpg,5.7,30,45,50,2206,25.4,17.1,87.69,Forest
eurosat/2750/Forest/Forest_1011.jpg,5.9,21,18,15,1508,30.6,23.73,94.06,Forest
eurosat/2750/Forest/Forest_1012.jpg,6.5,25,35,38,1639,33.6,12.2,89.24,Forest
eurosat/2750/Forest/Forest_1013.jpg,6.1,27,28,36,1310,21.6,35.04,70.82,Forest
eurosat/2750/Forest/Forest_1014.jpg,6.4,19,50,24,1545,33.1,11.21,88.43,Forest
eurosat/2750/Forest/Forest_1015.jpg,6.4,21,38,25,2087,28.6,12.37,80.88,Forest
eurosat/2750/Forest/Forest_1016.jpg,6.3,15,50,25,2072,32.3,35.88,83.51,Forest
eurosat/2750/Forest/Forest_1017.jpg,6.0,24,47,11,1327,23.3,16.23,69.46,Forest
eurosat/2750/Forest/Forest_1018.jpg,5.7,26,31,25,1467,29.9,21.46,83.47,Forest
eurosat/2750/Forest/Forest_1019.jpg,6.3,15,49,42,1847,33.9,19.49,87.16,Forest
eurosat/2750/Forest/Forest_102.jpg,6.0,16,11,36,1810,27.5,26.64,90.01,Forest
eurosat/2750/Forest/Forest_1020.jpg,6.4,30,35,26,1753,28.2,16.95,71.05,Forest
eurosat/2750/Forest/Forest_1021.jpg,5.4,29,37,13,1826,26.9,23.42,79.45,Forest
eurosat/2750/Forest/Forest_1022.jpg,6.1,14,33,39,1756,30.1,12.18,81.82,Forest
eurosat/2750/Forest/Forest_1023.jpg,6.5,16,38,39,1780,27.2,13.25,85.71,Forest
eurosat/2750/Forest/Forest_1024.jpg,6.1,18,20,12,2002,19.6,33.91,80.45,Forest
eurosat/2750/Forest/Forest_1025.jpg,5.4,25,32,48,1995,30.8,10.15,72.38,Forest
eurosat/2750/Forest/Forest_1026.jpg,5.1,16,14,11,1583,33.7,22.55,89.24,Forest
eurosat/2750/Forest/Forest_1027.jpg,6.4,28,45,46,1493,27.3,36.88,84.98,Forest
eurosat/2750/Forest/Forest_1028.jpg,5.7,21,25,46,1633,28.3,20.15,78.49,Forest
eurosat/2750/Forest/Forest_1029.jpg,5.1,17,34,15,1424,33.1,34.9,94.76,Forest
eurosat/2750/Forest/Forest_103.jpg,6.3,11,34,10,1689,29.0,27.3,87.96,Forest
eurosat/2750/Forest/Forest_1030.jpg,5.2,23,16,24,1622,17.6,16.23,77.13,Forest
eurosat/2750/Forest/Forest_1031.jpg,5.2,16,20,31,1461,28.1,14.23,85.3,Forest
eurosat/2750/Forest/Forest_1032.jpg,5.4,26,21,39,2030,34.0,10.11,83.13,Forest
eurosat/2750/Forest/Forest_1033.jpg,5.4,16,22,31,2285,34.6,31.88,85.26,Forest
eurosat/2750/Forest/Forest_1034.jpg,5.4,18,22,35,1201,26.1,35.81,87.38,Forest
eurosat/2750/Forest/Forest_1035.jpg,5.6,15,27,12,1502,27.1,16.47,72.34,Forest
eurosat/2750/Forest/Forest_1036.jpg,5.8,16,38,15,2267,34.8,31.62,79.49,Forest
eurosat/2750/Forest/Forest_1037.jpg,5.9,21,18,44,2283,32.7,32.67,70.27,Forest
eurosat/2750/Forest/Forest_1038.jpg,6.4,14,16,47,1636,24.8,24.11,95.62,Forest
eurosat/2750/Forest/Forest_1039.jpg,5.2,27,25,17,1919,31.7,30.51,82.76,Forest
eurosat/2750/Forest/Forest_104.jpg,5.3,20,33,11,2280,29.2,26.95,83.0,Forest
eurosat/2750/Forest/Forest_1040.jpg,6.3,15,11,15,2161,26.3,10.96,85.98,Forest
eurosat/2750/Forest/Forest_1041.jpg,5.5,22,47,50,1344,33.8,8.23,89.05,Forest
eurosat/2750/Forest/Forest_1042.jpg,5.3,25,48,13,2366,25.8,18.76,93.62,Forest
eurosat/2750/Forest/Forest_1043.jpg,5.1,16,12,26,1992,16.0,29.57,93.55,Forest
eurosat/2750/Forest/Forest_1044.jpg,6.3,20,16,25,1209,23.5,12.01,68.68,Forest
eurosat/2750/Forest/Forest_1045.jpg,5.5,17,41,45,1244,17.2,30.27,81.52,Forest
eurosat/2750/Forest/Forest_1046.jpg,5.3,20,41,24,1866,17.7,15.01,85.04,Forest
eurosat/2750/Forest/Forest_1047.jpg,6.2,22,19,10,1207,33.6,12.55,77.4,Forest
eurosat/2750/Forest/Forest_1048.jpg,6.3,10,23,38,1472,31.6,22.81,74.03,Forest
eurosat/2750/Forest/Forest_1049.jpg,5.5,21,21,13,1970,15.2,12.74,70.7,Forest
eurosat/2750/Forest/Forest_105.jpg,6.3,24,39,13,1638,23.1,27.02,93.13,Forest
eurosat/2750/Forest/Forest_1050.jpg,6.5,11,31,40,1251,29.2,19.06,74.77,Forest
eurosat/2750/Forest/Forest_1051.jpg,5.3,14,11,20,1987,15.6,32.14,96.97,Forest
eurosat/2750/Forest/Forest_1052.jpg,5.2,23,14,18,1670,16.3,13.86,94.49,Forest
eurosat/2750/Forest/Forest_1053.jpg,5.0,10,18,29,1998,15.5,30.92,91.88,Forest
eurosat/2750/Forest/Forest_1054.jpg,6.0,11,10,23,1784,19.4,9.15,69.92,Forest
eurosat/2750/Forest/Forest_1055.jpg,5.2,11,18,25,1938,17.8,35.48,75.2,Forest
eurosat/2750/Forest/Forest_1056.jpg,5.2,10,29,18,1554,24.3,26.58,93.26,Forest
eurosat/2750/Forest/Forest_1057.jpg,5.9,25,38,16,1217,20.9,27.37,79.15,Forest
eurosat/2750/Forest/Forest_1058.jpg,6.0,26,49,16,1936,34.9,15.97,71.55,Forest
eurosat/2750/Forest/Forest_1059.jpg,6.2,29,50,10,1485,32.6,13.37,91.08,Forest
eurosat/2750/Forest/Forest_106.jpg,5.1,20,40,19,2216,23.3,13.8,83.29,Forest
eurosat/2750/Forest/Forest_1060.jpg,6.3,17,45,11,1404,20.9,25.88,75.02,Forest
eurosat/2750/Forest/Forest_1061.jpg,5.1,20,47,43,2107,23.8,28.68,69.7,Forest
eurosat/2750/Forest/Forest_1062.jpg,5.8,18,46,14,1993,31.2,26.87,73.69,Forest
eurosat/2750/Forest/Forest_1063.jpg,5.1,18,15,46,1255,32.1,18.72,71.72,Forest
eurosat/2750/Forest/Forest_1064.jpg,6.0,14,30,25,1539,20.8,35.05,77.77,Forest
eurosat/2750/Forest/Forest_1065.jpg,5.6,22,21,39,1810,29.8,8.21,81.89,Forest
eurosat/2750/Forest/Forest_1066.jpg,5.3,18,17,45,2441,16.2,22.03,91.33,Forest
eurosat/2750/Forest/Forest_1067.jpg,5.5,29,49,20,2113,20.8,19.43,78.55,Forest
eurosat/2750/Forest/Forest_1068.jpg,5.0,28,23,43,1767,21.8,32.15,73.6,Forest
eurosat/2750/Forest/Forest_1069.jpg,6.3,19,14,42,2189,31.8,30.24,78.68,Forest
eurosat/2750/Forest/Forest_107.jpg,5.7,26,19,44,2437,29.8,28.33,74.04,Forest
eurosat/2750/Forest/Forest_1070.jpg,5.2,16,34,10,1590,28.6,8.49,80.41,Forest
eurosat/2750/Forest/Forest_1071.jpg,5.8,29,22,14,1643,15.4,13.69,68.38,Forest
eurosat/2750/Forest/Forest_1072.jpg,5.0,11,42,15,2137,19.0,18.81,76.92,Forest
eurosat/2750/Forest/Forest_1073.jpg,5.8,11,40,36,1757,20.2,18.86,93.36,Forest
eurosat/2750/Forest/Forest_1074.jpg,5.7,29,27,10,1695,24.7,12.5,93.36,Forest
eurosat/2750/Forest/Forest_1075.jpg,5.8,19,46,33,1316,22.3,30.15,95.28,Forest
eurosat/2750/Forest/Forest_1076.jpg,6.3,12,31,36,1834,27.4,32.51,82.99,Forest
eurosat/2750/Forest/Forest_1077.jpg,5.3,29,49,41,2133,18.0,26.62,93.31,Forest
eurosat/2750/Forest/Forest_1078.jpg,6.3,15,26,33,2371,30.6,22.66,94.58,Forest
eurosat/2750/Forest/Forest_1079.jpg,5.4,13,25,16,2294,26.3,27.48,96.08,Forest
eurosat/2750/Forest/Forest_108.jpg,6.4,21,44,21,2430,27.8,27.85,75.38,Forest
eurosat/2750/Forest/Forest_1080.jpg,5.4,30,25,48,1252,18.6,18.51,96.0,Forest
eurosat/2750/Forest/Forest_1081.jpg,5.5,14,36,11,1233,33.4,31.1,80.7,Forest
eurosat/2750/Forest/Forest_1082.jpg,5.9,28,36,50,2350,31.9,11.71,89.88,Forest
eurosat/2750/Forest/Forest_1083.jpg,6.3,18,42,16,2354,26.4,26.39,91.89,Forest
eurosat/2750/Forest/Forest_1084.jpg,6.2,10,40,32,1473,31.8,30.22,86.49,Forest
eurosat/2750/Forest/Forest_1085.jpg,5.7,27,38,45,1869,25.5,24.15,78.33,Forest
eurosat/2750/Forest/Forest_1086.jpg,6.0,29,40,34,2191,23.9,11.81,72.8,Forest
eurosat/2750/Forest/Forest_1087.jpg,6.2,30,32,29,1560,19.7,27.59,72.55,Forest
eurosat/2750/Forest/Forest_1088.jpg,5.1,18,38,11,1921,34.0,17.76,87.82,Forest
eurosat/2750/Forest/Forest_1089.jpg,6.3,10,13,28,2412,25.3,17.39,90.19,Forest
eurosat/2750/Forest/Forest_109.jpg,6.4,26,29,45,2500,29.4,36.43,82.58,Forest
eurosat/2750/Forest/Forest_1090.jpg,5.5,20,11,21,1504,27.7,15.01,90.09,Forest
eurosat/2750/Forest/Forest_1091.jpg,5.8,22,30,29,2361,23.6,18.21,89.76,Forest
eurosat/2750/Forest/Forest_1092.jpg,6.1,10,30,36,2470,17.2,23.17,80.18,Forest
eurosat/2750/Forest/Forest_1093.jpg,5.0,25,26,39,2276,23.0,24.21,79.8,Forest
eurosat/2750/Forest/Forest_1094.jpg,5.2,18,36,10,1547,20.2,16.73,71.79,Forest
